,id,dev response date,dev response,review date,userName,review,rating,isEdited,review title
1507,35764386.0,2023-04-04T11:12:01Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-04-03 02:13:36,jmarion0004,I swear in the last couple months I have had nothing but issue after issue with spectrum internet being out. I have spoken to a variety of ill trained robots of customer service. Basically the net is inconsistent. I believe if i have more issues in the next two weeks I am switching to kinectic. Sure Ill downgrade 500 to 100 but at least that 100 will work consistently. Thats what my granny has right across the street… with no hassle. F_ck this app too!,1,False,Do not get Spectrum!
1508,35746120.0,2023-04-03T15:42:27Z,"We're sorry to hear about any issues with the Spectrum TV app. For direct assistance, please contact us by private message on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum). To ask a question or provide additional feedback, please visit https://community.spectrum.net/categories/troubleshooting-the-spectrum-tv-app ^RJR",2023-04-02 13:25:22,paquita58,One of the things I loved about the my spectrum app was that I could schedule DVR recordings if I wasn’t going to make it home or I was out of town. I could also watch shows stored in my DVR when I was traveling. Somehow in the last months that has totally disappeared from the app. I tried calling customer service- but that got me no where. Where did it go and why? No one seems to know.,3,False,What happened?
1509,,,,2023-04-01 19:09:26,Benjaminky,DVR service is crap.,2,False,Spectrum
1510,35583467.0,2023-03-25T19:31:32Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution.
",2023-03-24 17:07:27,JP modak,"I don’t know why SP billed us advance. It’s difficult for us to pay the advance bill as we have financial hardship. Service in area 55987 not good, dropping continuously.",4,False,Billed advance
1511,35330208.0,2023-03-11T19:23:44Z,"Thanks for the feedback! If you should ever need direct support, want to ask a question or want provide additional feedback, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  
",2023-03-10 11:23:21,HunterDavyCrockett,"How come you don’t have a way to watch my recorded shows on my phone app or manage them by deleting them , like the mobile app from AT&T that I used to have.",3,False,DVR recordings
1512,35580732.0,2023-03-25T11:42:13Z,"We're sorry that you're having issues with your internet service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-03-24 01:50:40,Moose Jacoby,Every day there seems to be an issues with either the internet or the TV.  So we took back the DVR and signed up for the cloud DVR and the Apple TV work great.  However now the internet is crappy!  I had to restart the modem three to four times the last three days!  It’s a joke!,1,False,Every Day
1513,35387554.0,2023-03-14T19:30:43Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app 
",2023-03-13 12:25:16,Thomas4002,My Spectrum Mobile account is still not listed or completed available on my spectrum app for $29.99/unlimited monthly in number ending in 9281.,2,False,Spectrum Mobile
1514,35380759.0,2023-03-14T13:17:36Z,"We're sorry to hear about any issues with the Spectrum TV app. For direct assistance, please contact us by private message on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum). To ask a question or provide additional feedback, please visit https://community.spectrum.net/categories/troubleshooting-the-spectrum-tv-app ^RJR",2023-03-13 01:51:56,Paris82190,The spectrum mobile app is poor at best. An entire organization built around providing service consistently fails to provide a service Netflix and Hulu provide with ease. A simple concept of steaming seems far fetched for spectrum. A great example of why cutting the cable is so common.,1,False,Spectrum claims to be the solution for you but they’re not.
1515,35344206.0,2023-03-13T04:52:35Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  ",2023-03-11 19:01:05,jebidiah springsteen,"Keep getting spam from same sources. Report spam, spectrum let’s more of the same spam thru. Reported spam stays in their spam folder for 14 days but we still get the same spam. They delete it from spam folder but do nothing to stop it!  Some spam they don’t even want reported!  It seems as if they either laid off the spam dept or transferred them to sales dept. I have email accounts with mail.com, gmail and proton.me and haven’t gotten the amount of spam I get from spectrum on ONE day in a year!  I got rid of tv due to poor aftercare and service and once I can get 5g in my neighborhood I can finally be rid of Spectrum for good!",1,False,Too much spam
1516,,,,2023-02-28 19:22:09,Heatmiser73,I used to be able to pay my bill from the app but since the last update it will not accept my security code. I have to request to make a payment from the fake chat bubble and go do the exact same steps that are on the app but through the website and it works there.,2,False,Latest update broken
1517,,,,2023-02-28 21:49:57,sydhoep48,"If I could switch to a different internet provider I would in a heartbeat. I’ve spent literally 10 hours on the phone with Spectrum to get my account set up after their numerous mistakes and all I got was a $10 credit. F*** you, Spectrum",1,False,Abysmal service
1518,34943684.0,2023-02-18T19:18:55Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-02-17 11:01:53,SeanEngle,This is a really functioning app. I was able to change my pass code my network name in all the while I had a lady on the phone and she guided me right through the whole thing in and out. Boom done perfect love this app.,5,False,Greatness
1519,,,,2023-02-22 04:41:19,Reese19822000,Got $29.99 TV but bill shows additional $30 in fees ($22.99 surcharge and $7 in tax) That is additional $100% in fee. Really?!,1,False,$22.99 broadband surcharge??
1520,34969231.0,2023-02-20T11:46:38Z,Thanks for your feedback! We’re always working to provide the best in-app experience and I will forward your suggestion. ^RJR,2023-02-19 02:18:56,ATX User-T,"PLEASE add Apple Pay, Google Pay, PayPal… SOMETHING!! We are entirely too far into the technology age for Spectrum/Charter to not have this as an option. Paying the bill isn’t the problem, having to get up to find a card to enter in details is. This should not be an inconvenience. And no, I don’t want to save my card details. And you all shouldn’t be the only company most people deal with that still requires this. I just want to pick up my phone, select AP, double click and be done! Not find my card, enter in 16 digits, then sec code, then zip. Like COME ON. The app constantly “requires” an update to the new version, yet, there’s never anything updated that’s more helpful. Just y’all doing useless backend stuff.
And please don’t write to me telling me to join some ridiculous forum or community as a response to this. Because I’m not. My feedback there would be the same here and I’m not interested in reading old FAQs and “posts similar to mine”. Don’t even bother.",2,False,ADD APPLE PAY!!!!!
1521,34823591.0,2023-02-13T03:35:05Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-02-11 21:21:26,LonerMark,"Spectrum is the most reliable company I know. The overall monthly cost needs to go down in order to keep me as your customer. Over $200.00 a month is too much money for folks like us to handle.

Mark Lookabaugh",5,False,Spectrum
1522,34055569.0,2023-01-03T04:31:47Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-01-02 00:20:17,DeagonMaster77!!,overall awesome after getting the equipment and service setup. I was not a fan of the initial representative who sent me services and an equipment package that was up to $188 monthly billing. I only wanted internet for 34.99,5,False,great after set up
1523,,,,2023-02-11 15:59:07,Bull pie,Your app has stopped working 2/10/23 I have deleted the app and downloaded it several times still no connection.,2,False,App
1524,,,,2023-01-30 01:13:29,Fencing to cancel!,"Prices never stop rising. I’ve been with spectrum since 2015. I started at $150 a month with 3 receivers and DVR on all 3, including internet. Before I knew it, I was at $300 a month. After a few years, I got rid of 2 receivers and internet. My bill dropped down to $113 a month. Now, a few months later, I’m at $120 a month. The prices are slowly rising again. My partners from work recently canceled their spectrum service for the same reasons, I’m planning to close my account too!",1,False,Bill rising
1525,34536239.0,2023-01-29T00:23:52Z,"We're sorry to hear about any issues with the Spectrum TV app. For direct assistance, please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To ask a question or provide additional feedback, please visit https://community.spectrum.net/categories/troubleshooting-the-spectrum-tv-app
",2023-01-29 12:06:02,MorgansTrace,"After 01-26-2023 update my iPad has all TV functions (home/guide/DVR, etc) except live TV. Afraid I’ll loose live TV on iPhone too if I update it.
*** Update - After a couple of days, magically it started working again. 🤷🏼‍♂️
FYI, I don’t have either a twitter or Facebook account and the referenced web help is one big circle.",4,True,No Live TV on iPad
